First Name,Last Name,Phone,Country,College,Enrollment Status,Counsellor,Fee Currency,Fee Amount,Fee Paid,Balance Due,Fee Payment Status,Student ID,Deadline Date
Abraham,Owino,+255554562354,Tanzania,Lovely Professional University,Enrolled,Unknown,USD,1000.0,1000.0,0.0,No Payment Due,EDO3124,2025-10-25
Thabo,Cele,+267532848204,Botswana,Amity University,Deferred,Priya,USD,1500.0,1500.0,0.0,No Payment Due,EDO4026,2026-12-13
Yemi,Eze,,Malawi,Lpu,Applied,Akshay,USD,2500.0,139.0,2361.0,Payment Due,EDO9349,2025-02-12
Kamau,Diop,627649673,Cameroon,Amity Noida,Active,Abdul,USD,937.5,230.6625,706.8375,Payment Due,EDO5416,2024-04-09
Tunde,Barry,+251962429641,Ethiopia,Amity University,Inactive,Abdul,USD,2500.0,2500.0,0.0,No Payment Due,EDO8841,2026-05-29
Mutua,Kamau,+263266275473,Zimbabwe,Manipal University,Active,Manan,USD,750.0,750.0,0.0,No Payment Due,EDO5524,2026-10-28
Musa,Mensah,+264559842846,Namibia,Bennett University,Enrolled,Manan,USD,937.5,937.5,0.0,No Payment Due,EDO8446,2026-07-05
Olumide,Otieno,+256380773709,Uganda,Srm Chennai,Dropped,Akshay,USD,1000.0,329.0,671.0,Payment Due,EDO3341,2026-10-02
Grace,Adjei,+260642174428,Zambia,Amity Noida,Enrolled,Mayank,USD,750.0,0.0,750.0,Payment Due,EDO2141,2024-12-21
Aminata,Owino,+256624931666,Uganda,Amity University,Active,Mayank,USD,750.0,0.0,750.0,Payment Due,EDO7843,2024-12-16
Zanele,Kapinga,,Tanzania,Amity University,Applied,Vivek,USD,2000.0,2000.0,0.0,No Payment Due,EDO1333,2024-04-07
Emeka,Girma,+267226511246,Botswana,Chitkara University,Pending,Mayank,USD,750.0,521.0,229.0,Payment Due,EDO1352,2024-04-05
Kamau,Mwale,,Ghana,Lpu,Pending,Vivek,USD,937.5,234.2,703.3,Payment Due,EDO9025,2025-04-09
Samuel,Obi,622806280,Uganda,Amity University,Dropped,Abdul,USD,1500.0,1500.0,0.0,No Payment Due,EDO6589,2024-05-04
Hope,Mthembu,+265904206547,Malawi,Bennett University,Active,Akshay,USD,750.0,0.0,750.0,Payment Due,EDO1658,2025-07-29
Nkechi,Toure,+264871367779,Namibia,Bennett University,Dropped,Abdul,USD,750.0,95.0,655.0,Payment Due,EDO8318,2025-09-29
Yemi,Okeke,+267533534417,Botswana,Bennett University,Inactive,Mayank,USD,1500.0,1500.0,0.0,No Payment Due,EDO1059,2026-10-25
Omar,Abebe,,Malawi,Srm University,In Progress,Not Assigned,USD,2500.0,2500.0,0.0,No Payment Due,EDO9819,2024-10-30
Ebuka,Cele,,Cameroon,Sharda University,Deferred,Akshay,USD,2000.0,2000.0,0.0,No Payment Due,EDO4767,2025-01-11
Hope,Asante,433156286,Kenya,Srm University,Active,Akshay,USD,3000.0,2430.0,570.0,Payment Due,EDO1942,2025-08-08
Femi,Mwale,+251514467939,Ethiopia,Amity University,Enrolled,Manan,USD,562.5,0.0,562.5,Payment Due,EDO5998,2026-06-23
Kofi,Balde,+265568983611,Malawi,Bennett University,Pending,Abdul,USD,2000.0,0.0,2000.0,Payment Due,EDO7851,2024-03-02
Faith,Owusu,+256824026574,Uganda,Amity Noida,In Progress,Priya,USD,562.5,0.0,562.5,Payment Due,EDO1012,2024-12-22
Faith,Ampofo,+233133070908,Ghana,Lovely Professional University,Enrolled,Akshay,USD,937.5,151.3125,786.1875,Payment Due,EDO5242,2024-04-23
Nomsa,,+250766218691,Rwanda,Lovely Professional University,Applied,Unknown,USD,750.0,750.0,0.0,No Payment Due,EDO1592,2024-06-05
Thabo,Diallo,+265846107287,Malawi,Chitkara University,Applied,Vivek,USD,937.5,0.0,937.5,Payment Due,EDO7757,2025-07-10
Kariuki,Zungu,+237076848664,Cameroon,,Deferred,Priya,USD,2000.0,0.0,2000.0,Payment Due,EDO9715,2025-01-26
Victor,Okafor,,Uganda,Srm Chennai,Inactive,Not Found,USD,2000.0,595.0,1405.0,Payment Due,EDO8257,2025-09-23
Aisha,Bello,204147266,South Africa,Vit University,Active,Vivek,USD,3000.0,0.0,3000.0,Payment Due,EDO4281,2026-12-14
Olumide,Kamau,+250168077531,Rwanda,Vit University,Enrolled,Vivek,USD,2500.0,342.0,2158.0,Payment Due,EDO3037,2025-05-16
Amira,,510613414,Uganda,,Enrolled,Vivek,USD,937.5,632.775,304.725,Payment Due,EDO1534,2024-02-29
Omondi,Balde,+251549149670,Ethiopia,Amity University,Inactive,Priya,USD,937.5,225.975,711.525,Payment Due,EDO2156,2026-03-29
Solomon,Mwangi,,Rwanda,Amity Noida,Pending,Abdul,USD,2500.0,357.0,2143.0,Payment Due,EDO3876,2024-02-26
Omar,Mumba,+255781692568,Tanzania,Manipal University,Pending,Priya,USD,750.0,750.0,0.0,No Payment Due,EDO8854,2026-04-28
Tunde,Tadesse,+263105746243,Zimbabwe,Lpu,Enrolled,Manan,USD,3000.0,370.0,2630.0,Payment Due,EDO6087,2024-03-29
Yusuf,Njoroge,541922049,South Africa,Amity University,In Progress,Mayank,USD,1000.0,1000.0,0.0,No Payment Due,EDO6558,2024-10-10
Mwangi,Barry,+255391713596,Tanzania,Sharda University,Waitlisted,Abdul,USD,937.5,546.6125,390.88750000000005,Payment Due,EDO4732,2025-09-10
Zanele,Ndlovu,+251898483407,Ethiopia,Srm University,Enrolled,Priya,USD,3000.0,884.0,2116.0,Payment Due,EDO4797,2024-06-19
Otieno,Kapinga,,Nigeria,Bennett University,Waitlisted,Manan,USD,750.0,0.0,750.0,Payment Due,EDO1190,2024-02-16
Sade,Zungu,+255022114868,Tanzania,,On Hold,Priya,USD,1500.0,359.0,1141.0,Payment Due,EDO3115,2026-07-11
Olumide,Mwale,190482436,Namibia,Vit University,Active,Vivek,USD,750.0,0.0,750.0,Payment Due,EDO1544,2025-07-19
Fatima,Annan,450085947,Ethiopia,Amity Noida,Enrolled,Manan,USD,937.5,937.5,0.0,No Payment Due,EDO9736,2025-08-10
Joy,Mbewe,+27703999671,South Africa,Srm Chennai,Dropped,Abdul,USD,1500.0,107.0,1393.0,Payment Due,EDO3822,2025-08-29
Lebo,Mvula,336948779,Cameroon,Srm Chennai,Deferred,Abdul,USD,750.0,473.0,277.0,Payment Due,EDO8692,2024-04-23
Thabo,Nkosi,+265077074572,Malawi,Srm Chennai,On Hold,Akshay,USD,1500.0,1500.0,0.0,No Payment Due,EDO7008,2026-01-16
Tunde,Bello,+250796196507,Rwanda,Srm Chennai,Enrolled,Abdul,USD,1000.0,154.0,846.0,Payment Due,EDO4046,2026-06-07
Nia,Wanjiru,+260457644364,Zambia,,Dropped,Abdul,USD,2500.0,0.0,2500.0,Payment Due,EDO3349,2026-09-16
Mwangi,Camara,+265442927254,Malawi,Upes,Dropped,Akshay,USD,562.5,238.95,323.55,Payment Due,EDO3834,2025-01-19
Nia,Sithole,+264889059987,Namibia,Manipal University,Enrolled,Priya,USD,3000.0,3000.0,0.0,No Payment Due,EDO5422,2026-03-27
Kwame,Mokoena,+27618764426,South Africa,Sharda University,Enrolled,Akshay,USD,3000.0,0.0,3000.0,Payment Due,EDO6369,2026-09-18
Adaeze,Mensah,+234763364680,Nigeria,Srm Chennai,Dropped,Not Found,USD,1500.0,922.0,578.0,Payment Due,EDO1005,2025-12-23
Omar,Mwangi,+255229285796,Tanzania,Sharda University,On Hold,Priya,USD,1500.0,0.0,1500.0,Payment Due,EDO9232,2024-08-22
Abraham,Tesfaye,,Ethiopia,Srm University,Pending,Vivek,USD,2500.0,386.0,2114.0,Payment Due,EDO1443,2025-12-07
Omar,Phiri,256231039101,Uganda,Srm University,Waitlisted,Akshay,USD,750.0,87.225,662.775,Payment Due,EDO8652,2025-05-29
Halima,Kapinga,+254831274065,Kenya,Chitkara University,In Progress,Vivek,USD,2000.0,2000.0,0.0,No Payment Due,EDO7242,2025-07-04
Moses,Bello,+263672155564,Zimbabwe,Chitkara University,Inactive,Abdul,USD,3000.0,163.0,2837.0,Payment Due,EDO1246,2025-05-17
Victor,Owino,+267858336476,Botswana,Sharda University,Enrolled,Priya,USD,2000.0,482.0,1518.0,Payment Due,EDO9374,2026-11-01
Emeka,Mbewe,+260102377037,Zambia,Vit University,Enrolled,Unknown,USD,1500.0,850.0,650.0,Payment Due,EDO1955,2024-05-08
Faith,Banda,+251926369711,Ethiopia,Amity University,Enrolled,Vivek,USD,3000.0,614.0,2386.0,Payment Due,EDO9016,2025-05-09
Kwame,Mthembu,88111040,Ethiopia,Bennett University,Enrolled,Vivek,USD,750.0,750.0,0.0,No Payment Due,EDO9999,2026-05-07
Isaac,Abebe,+233377967401,Ghana,Lovely Professional University,Dropped,Vivek,USD,1000.0,783.0,217.0,Payment Due,EDO8023,2024-04-13
Musa,Gyasi,+263315424300,Zimbabwe,Manipal University,Waitlisted,Mayank,USD,562.5,0.0,562.5,Payment Due,EDO4794,2024-03-14
Kamau,,256912526458,Uganda,Srm University,Deferred,Priya,USD,562.5,562.5,0.0,No Payment Due,EDO2920,2026-12-11
Joy,Mutua,+237833685543,Cameroon,Srm University,On Hold,Manan,USD,750.0,0.0,750.0,Payment Due,EDO3333,2025-12-04
Chisom,Abebe,+27142728010,South Africa,Bennett University,Enrolled,Mayank,USD,2000.0,975.0,1025.0,Payment Due,EDO6796,2024-11-07
Moses,Nwosu,+255081417791,Tanzania,Chitkara University,Dropped,Priya,USD,3000.0,70.0,2930.0,Payment Due,EDO4022,2024-02-23
Rutendo,Uche,,Botswana,Chitkara University,Waitlisted,Priya,USD,562.5,465.2,97.30000000000001,Payment Due,EDO3619,2025-12-27
Solomon,Mumba,+234017636022,Nigeria,Amity Noida,Active,Vivek,USD,3000.0,0.0,3000.0,Payment Due,EDO5538,2024-12-04
Faith,Toure,,Tanzania,Lpu,Enrolled,Priya,USD,3000.0,867.0,2133.0,Payment Due,EDO9570,2024-09-06
Kwame,Bekele,+255675036533,Tanzania,Lpu,Enrolled,Vivek,USD,2000.0,2000.0,0.0,No Payment Due,EDO6485,2024-07-21
Amara,Appiah,+234896845521,Nigeria,Lpu,Enrolled,Unknown,USD,937.5,0.0,937.5,Payment Due,EDO6798,2026-01-09
Zanele,Alemu,+260417822242,Zambia,Sharda University,On Hold,Abdul,USD,1000.0,653.0,347.0,Payment Due,EDO4020,2025-02-10
Femi,Appiah,+256064588860,Uganda,Sharda University,Deferred,Manan,USD,2500.0,928.0,1572.0,Payment Due,EDO7620,2024-01-02
Wanjiru,Mthembu,+237697453674,Cameroon,Srm Chennai,On Hold,Priya,USD,750.0,750.0,0.0,No Payment Due,EDO4278,2026-07-25
Njoroge,Obi,+250239270262,Rwanda,Manipal University,Dropped,Vivek,USD,2000.0,2000.0,0.0,No Payment Due,EDO4713,2025-10-28
Amira,Mabaso,+237553605474,Cameroon,Amity University,Dropped,Vivek,USD,2000.0,0.0,2000.0,Payment Due,EDO5344,2026-05-16
Binta,Barry,,Kenya,Vit University,Active,Priya,USD,1500.0,0.0,1500.0,Payment Due,EDO1475,2026-06-26
Tendai,Diallo,,Cameroon,Srm Chennai,In Progress,Abdul,USD,937.5,0.0,937.5,Payment Due,EDO9135,2026-11-13
Amira,Abebe,,Zimbabwe,Manipal University,Pending,Manan,USD,1500.0,1500.0,0.0,No Payment Due,EDO8292,2025-04-28
Adaeze,Gyasi,452125425,Kenya,Upes,Pending,Manan,USD,1000.0,258.0,742.0,Payment Due,EDO2911,2025-10-10
Adaeze,Haile,78421658,Nigeria,Lpu,In Progress,Manan,USD,937.5,937.5,0.0,No Payment Due,EDO5894,2026-05-01
Ebuka,Kebede,+254055991504,Kenya,Bennett University,On Hold,Mayank,USD,1000.0,0.0,1000.0,Payment Due,EDO6058,2026-11-08
Halima,Obi,466334560,Cameroon,Lpu,Inactive,Akshay,USD,3000.0,0.0,3000.0,Payment Due,EDO8040,2024-11-13
Amira,Owusu,+256270445782,Uganda,Chitkara University,Enrolled,Akshay,USD,937.5,120.1875,817.3125,Payment Due,EDO4154,2025-05-31
Hope,Phiri,,Zambia,Amity University,Waitlisted,Abdul,USD,1000.0,96.0,904.0,Payment Due,EDO5700,2026-06-16
Moses,Mabaso,237585466533,Cameroon,Upes,On Hold,Abdul,USD,1000.0,532.0,468.0,Payment Due,EDO6075,2025-07-03
Emmanuel,Owusu,,Zambia,Lovely Professional University,Pending,Vivek,USD,2000.0,0.0,2000.0,Payment Due,EDO3140,2026-11-03
Halima,,+233255735444,Ghana,,Active,Manan,USD,750.0,0.0,750.0,Payment Due,EDO1975,2024-11-07
Kwame,,+237170139115,Cameroon,Lovely Professional University,In Progress,Manan,USD,1000.0,0.0,1000.0,Payment Due,EDO6134,2026-08-23
Emeka,Njoroge,+237843459042,Cameroon,Upes,Waitlisted,Priya,USD,562.5,0.0,562.5,Payment Due,EDO1021,2024-10-18
Esther,Achieng,657771884,Malawi,Lovely Professional University,Enrolled,Priya,USD,2500.0,2500.0,0.0,No Payment Due,EDO1331,2025-02-24
Nkechi,Ampofo,,Rwanda,Lovely Professional University,Enrolled,Manan,USD,2000.0,1016.0,984.0,Payment Due,EDO6703,2026-03-18
Ebuka,Camara,732948983,Malawi,Lovely Professional University,Active,Abdul,USD,937.5,937.5,0.0,No Payment Due,EDO7843,2026-04-23
Femi,Tesfaye,+267974098267,Botswana,Amity Noida,Applied,Vivek,USD,3000.0,156.0,2844.0,Payment Due,EDO6143,2026-11-07
Mutua,Gyasi,+233065446357,Ghana,Srm University,Inactive,Vivek,USD,750.0,515.6875,234.3125,Payment Due,EDO5264,2024-09-06
Kwame,Mensah,+250342476077,Rwanda,Bennett University,Pending,Manan,USD,562.5,463.1125,99.38749999999999,Payment Due,EDO3174,2024-02-02
Hope,,,Uganda,Sharda University,Applied,Mayank,USD,562.5,0.0,562.5,Payment Due,EDO4572,2024-01-08
Binta,Tadesse,+27292503825,South Africa,Bennett University,Enrolled,Not Found,USD,750.0,428.0,322.0,Payment Due,EDO5144,2026-07-20
Ibrahim,Sithole,+260307557073,Zambia,Srm Chennai,Applied,Mayank,USD,1000.0,0.0,1000.0,Payment Due,EDO8940,2025-08-22
Yusuf,Ndiaye,+250354601468,Rwanda,Bennett University,Applied,Akshay,USD,3000.0,371.0,2629.0,Payment Due,EDO4473,2026-08-06
Abraham,Barry,+251008067555,Ethiopia,Upes,Active,Vivek,USD,750.0,222.0,528.0,Payment Due,EDO1699,2026-04-15
Solomon,Adjei,+254564935483,Kenya,Vit University,Deferred,Abdul,USD,2500.0,556.0,1944.0,Payment Due,EDO3804,2026-09-21
Nkechi,Ndiaye,+267852342641,Botswana,Srm Chennai,Deferred,Akshay,USD,750.0,0.0,750.0,Payment Due,EDO7127,2026-04-26
Ngozi,Appiah,237880735238,Cameroon,Sharda University,Active,Abdul,USD,2500.0,0.0,2500.0,Payment Due,EDO9755,2024-08-07
Nia,Bello,+27543482151,South Africa,Lovely Professional University,Enrolled,Abdul,USD,750.0,0.0,750.0,Payment Due,EDO8004,2024-02-01
Tendai,,+254101848774,Kenya,Upes,Enrolled,Vivek,USD,2500.0,0.0,2500.0,Payment Due,EDO6209,2024-08-14
Wanjiru,Balde,+267655887883,Botswana,Amity University,Enrolled,Not Assigned,USD,2500.0,0.0,2500.0,Payment Due,EDO6820,2025-10-25
Joy,Gyasi,803365299,Zimbabwe,Manipal University,In Progress,Priya,USD,937.5,0.0,937.5,Payment Due,EDO7138,2024-05-16
Victor,Dlamini,888988997,Kenya,Srm University,Deferred,Manan,USD,1500.0,1500.0,0.0,No Payment Due,EDO1747,2026-01-11
Esther,,+251215356007,Ethiopia,Upes,Inactive,Manan,USD,750.0,151.0,599.0,Payment Due,EDO1768,2025-10-21
Ruth,Khumalo,+27473504457,South Africa,Manipal University,In Progress,Mayank,USD,750.0,175.1,574.9,Payment Due,EDO6807,2026-11-24
Rutendo,Okeke,+237650424829,Cameroon,Srm University,Enrolled,Mayank,USD,937.5,246.475,691.025,Payment Due,EDO6622,2026-08-19
Solomon,Balde,+265581441268,Malawi,,Deferred,Manan,USD,1500.0,1500.0,0.0,No Payment Due,EDO8684,2024-05-23
Aminata,,+250669052539,Rwanda,Lpu,Enrolled,Mayank,USD,1000.0,1000.0,0.0,No Payment Due,EDO4771,2025-09-22
Ade,Asante,+264531620,South Africa,Upes,Pending,Akshay,USD,1500.0,0.0,1500.0,Payment Due,EDO3230,2025-01-02
Ruth,Mvula,+27469222958,South Africa,Bennett University,Enrolled,Manan,USD,937.5,608.2875,329.2125,Payment Due,EDO2577,2025-02-24
Wanjiru,Cele,,Ethiopia,Amity Noida,On Hold,Unknown,USD,750.0,88.0,662.0,Payment Due,EDO9471,2024-05-10
Halima,Fall,+234194176758,Nigeria,Upes,Pending,Manan,USD,1000.0,209.0,791.0,Payment Due,EDO4337,2026-05-25
Mwangi,Bello,181459311,Rwanda,Lpu,Inactive,Vivek,USD,750.0,494.9125,255.08749999999998,Payment Due,EDO2349,2026-12-05
Nkechi,Kariuki,856372321,Zambia,Amity Noida,Applied,Priya,USD,3000.0,3000.0,0.0,No Payment Due,EDO3104,2026-03-19
Thabo,Okafor,+255004892045,Tanzania,Sharda University,Pending,Unknown,USD,750.0,750.0,0.0,No Payment Due,EDO4400,2024-11-15
Otieno,Fall,+251099627303,Ethiopia,Lovely Professional University,Enrolled,Not Assigned,USD,562.5,562.5,0.0,No Payment Due,EDO9596,2024-01-14
Esther,Bekele,+260646752960,Zambia,Chitkara University,Applied,Not Assigned,USD,2000.0,1679.0,321.0,Payment Due,EDO4995,2026-04-13
Emeka,Okafor,,Zimbabwe,Manipal University,Active,Unknown,USD,1500.0,397.0,1103.0,Payment Due,EDO2374,2025-04-19
Njoroge,Eze,+27999274693,South Africa,Srm University,Applied,Not Found,USD,750.0,334.0,416.0,Payment Due,EDO8550,2024-05-03
Nomsa,Bello,+250615107197,Rwanda,Manipal University,Enrolled,Manan,USD,2500.0,0.0,2500.0,Payment Due,EDO4471,2024-09-26
Mwangi,Adjei,+256508613305,Uganda,Chitkara University,Enrolled,Akshay,USD,1000.0,772.0,228.0,Payment Due,EDO4545,2024-09-15
Mutua,Mumba,,South Africa,Lovely Professional University,Active,Manan,USD,750.0,750.0,0.0,No Payment Due,EDO1607,2025-03-08
Tunde,Okeke,+234526250164,Nigeria,Lovely Professional University,Deferred,Priya,USD,750.0,39.6875,710.3125,Payment Due,EDO1184,2024-02-23
Chisom,Dlamini,+264893766185,Namibia,Chitkara University,Waitlisted,Priya,USD,3000.0,0.0,3000.0,Payment Due,EDO5241,2025-10-28
Kemi,Balde,+260002068306,Zambia,Srm Chennai,Enrolled,Abdul,USD,562.5,562.5,0.0,No Payment Due,EDO1099,2026-12-19
Chisom,,559392542,Tanzania,Vit University,Deferred,Not Assigned,USD,1500.0,564.0,936.0,Payment Due,EDO8668,2025-09-01
Faith,Bekele,+251452412239,Ethiopia,,Enrolled,Unknown,USD,3000.0,0.0,3000.0,Payment Due,EDO9934,2024-11-22
Omar,Kebede,+251647677246,Ethiopia,Lpu,Inactive,Mayank,USD,2500.0,163.0,2337.0,Payment Due,EDO5704,2026-05-24
Ade,Mbewe,,Namibia,Sharda University,Pending,Abdul,USD,1500.0,380.0,1120.0,Payment Due,EDO4414,2024-04-02
Joy,Kamau,+254576236048,Kenya,Srm Chennai,Enrolled,Manan,USD,937.5,40.6125,896.8875,Payment Due,EDO5610,2025-03-26
Olumide,Sithole,+267824744955,Botswana,Srm Chennai,Enrolled,Priya,USD,750.0,0.0,750.0,Payment Due,EDO4643,2026-02-10
Kariuki,Wanjiru,,Rwanda,Amity Noida,Applied,Manan,USD,1500.0,1135.0,365.0,Payment Due,EDO5925,2024-05-03
Esther,Fall,+27514254028,South Africa,Amity University,Pending,Priya,USD,3000.0,0.0,3000.0,Payment Due,EDO7942,2025-06-13
Kemi,Owino,+233729022933,Ghana,Sharda University,Inactive,Priya,USD,937.5,0.0,937.5,Payment Due,EDO7213,2025-11-10
Musa,Adjei,,Ghana,Amity Noida,Enrolled,Manan,USD,3000.0,288.0,2712.0,Payment Due,EDO6879,2026-10-01
Mutua,Abebe,932151706,Ethiopia,Amity Noida,Enrolled,Priya,USD,3000.0,2475.0,525.0,Payment Due,EDO6180,2024-11-12
Otieno,Toure,,Kenya,Lpu,On Hold,Manan,USD,1000.0,25.0,975.0,Payment Due,EDO7133,2026-01-02
Abena,Tesfaye,,Tanzania,Srm University,Enrolled,Priya,USD,3000.0,550.0,2450.0,Payment Due,EDO2293,2026-12-06
Daniel,Ndiaye,+255481712577,Tanzania,Vit University,Inactive,Priya,USD,3000.0,3000.0,0.0,No Payment Due,EDO4812,2024-08-31
Ngozi,Balde,81506928,Nigeria,,Enrolled,Mayank,USD,750.0,0.0,750.0,Payment Due,EDO2182,2024-02-15
Abraham,Okeke,+260824772105,Zambia,Bennett University,Enrolled,Mayank,USD,1500.0,388.0,1112.0,Payment Due,EDO7958,2025-07-29
Ruth,,+255182445767,Tanzania,Manipal University,Active,Unknown,USD,750.0,68.0,682.0,Payment Due,EDO8024,2026-04-22
Njoroge,Boateng,706613669,Nigeria,Amity University,Pending,Abdul,USD,1500.0,594.0,906.0,Payment Due,EDO9454,2026-08-31
Nkechi,Abebe,+250802405628,Rwanda,Chitkara University,Inactive,Akshay,USD,2500.0,1471.0,1029.0,Payment Due,EDO2417,2024-03-26
Otieno,Boateng,928722335,Namibia,Upes,Applied,Vivek,USD,750.0,0.0,750.0,Payment Due,EDO4983,2025-02-18
Moses,Ampofo,+255122417475,Tanzania,Srm University,Enrolled,Vivek,USD,1500.0,0.0,1500.0,Payment Due,EDO3102,2026-06-25
Hope,Annan,557774386,Ghana,Amity University,Enrolled,Manan,USD,562.5,562.5,0.0,No Payment Due,EDO6199,2025-09-11
Solomon,Mwangi,+256614537165,Uganda,Bennett University,Waitlisted,Abdul,USD,1500.0,0.0,1500.0,Payment Due,EDO3838,2024-08-25
Nia,Toure,,Botswana,,In Progress,Priya,USD,1000.0,295.0,705.0,Payment Due,EDO5098,2026-05-29
Halima,Kebede,+264162467309,Namibia,Srm Chennai,On Hold,Manan,USD,562.5,0.0,562.5,Payment Due,EDO3609,2026-08-03
Chisom,Diop,+264613917854,Namibia,Srm Chennai,Inactive,Unknown,USD,1500.0,0.0,1500.0,Payment Due,EDO2860,2026-01-22
Femi,Zulu,+233061415582,Ghana,Manipal University,Active,Vivek,USD,2000.0,2000.0,0.0,No Payment Due,EDO2732,2024-06-12
Emeka,Adeyemi,+255792821122,Tanzania,Bennett University,Applied,Mayank,USD,750.0,750.0,0.0,No Payment Due,EDO4385,2024-03-27
Amira,Eze,+267507099632,Botswana,Srm Chennai,Deferred,Manan,USD,2000.0,0.0,2000.0,Payment Due,EDO2987,2026-07-02
Sipho,Tesfaye,15077088,Tanzania,Sharda University,Pending,Mayank,USD,562.5,562.5,0.0,No Payment Due,EDO6592,2025-11-16
Yusuf,Bekele,+234630128421,Nigeria,Srm University,Enrolled,Akshay,USD,1000.0,0.0,1000.0,Payment Due,EDO6982,2026-03-09
Olumide,Zungu,83091117,Malawi,Srm Chennai,Applied,Akshay,USD,1000.0,469.0,531.0,Payment Due,EDO3816,2024-05-06
Amara,Otieno,+267075307521,Botswana,Lpu,Pending,Vivek,USD,1000.0,233.0,767.0,Payment Due,EDO4959,2025-06-05
Halima,Mvula,+256146591037,Uganda,,Enrolled,Mayank,USD,2000.0,626.0,1374.0,Payment Due,EDO3783,2026-04-29
Nia,,+263711909046,Zimbabwe,Chitkara University,Deferred,Unknown,USD,2000.0,1594.0,406.0,Payment Due,EDO9688,2026-04-08
Kariuki,Mbewe,,Tanzania,Chitkara University,Active,Mayank,USD,750.0,339.0,411.0,Payment Due,EDO4571,2025-06-22
Amara,Mwangi,+265581703860,Malawi,Lovely Professional University,Active,Akshay,USD,1500.0,1166.0,334.0,Payment Due,EDO3375,2024-07-05
Yemi,Balde,458172406,South Africa,Srm Chennai,In Progress,Mayank,USD,562.5,562.5,0.0,No Payment Due,EDO2945,2025-12-13
Esther,Toure,+251465611545,Ethiopia,Amity Noida,On Hold,Priya,USD,1500.0,1500.0,0.0,No Payment Due,EDO7238,2024-01-01
Abraham,,+256094596634,Uganda,Upes,Waitlisted,Akshay,USD,2500.0,128.0,2372.0,Payment Due,EDO9320,2024-01-18
Njoroge,,130852204,Nigeria,Srm Chennai,Active,Manan,USD,2000.0,198.0,1802.0,Payment Due,EDO1750,2024-04-29
Wanjiru,Camara,+267566360111,Botswana,Amity University,Deferred,Unknown,USD,2000.0,0.0,2000.0,Payment Due,EDO7784,2025-11-28
Ngozi,Toure,+256467475141,Uganda,Upes,Active,Manan,USD,750.0,87.825,662.175,Payment Due,EDO1782,2024-04-03
Ibrahim,Khumalo,,Uganda,Upes,Pending,Abdul,USD,750.0,0.0,750.0,Payment Due,EDO3942,2024-01-01
Mwangi,Mwale,+251924096777,Ethiopia,Amity Noida,Waitlisted,Vivek,USD,1000.0,1000.0,0.0,No Payment Due,EDO5469,2025-01-01
Fatima,Nwachukwu,+234168317227,Nigeria,Bennett University,Enrolled,Vivek,USD,562.5,57.2375,505.2625,Payment Due,EDO7148,2024-04-13
Kofi,Haile,477775939,Cameroon,Lovely Professional University,Enrolled,Akshay,USD,1000.0,0.0,1000.0,Payment Due,EDO8884,2024-08-01
Daniel,Diop,+233971628668,Ghana,Srm University,Waitlisted,Vivek,USD,750.0,82.0,668.0,Payment Due,EDO3567,2024-12-04
Otieno,Fall,560850177,Zimbabwe,Lovely Professional University,In Progress,Abdul,USD,1000.0,18.0,982.0,Payment Due,EDO7571,2026-06-10
Victor,Mwale,483874957,Malawi,Upes,Active,Mayank,USD,2000.0,2000.0,0.0,No Payment Due,EDO2265,2024-12-09
Emeka,Okafor,+256962977436,Uganda,Amity Noida,Pending,Unknown,USD,2500.0,2500.0,0.0,No Payment Due,EDO3243,2025-03-24
Faith,Diop,727493361,Ghana,Bennett University,Enrolled,Priya,USD,937.5,413.375,524.125,Payment Due,EDO1496,2026-06-17
Ade,Mthembu,+27969168329,South Africa,Upes,Dropped,Mayank,USD,750.0,148.0,602.0,Payment Due,EDO5192,2025-03-02
Grace,Kariuki,+237793329646,Cameroon,Lpu,Deferred,Manan,USD,3000.0,3000.0,0.0,No Payment Due,EDO1698,2025-11-03
Kamau,,+251431325868,Ethiopia,Sharda University,Enrolled,Akshay,USD,750.0,750.0,0.0,No Payment Due,EDO1894,2026-11-21
Amira,Nkosi,+234729228310,Nigeria,,Enrolled,Vivek,USD,2500.0,2500.0,0.0,No Payment Due,EDO3289,2025-11-27
Zara,Kebede,+234950189664,Nigeria,Lpu,Dropped,Manan,USD,750.0,0.0,750.0,Payment Due,EDO4093,2024-09-17
Grace,Diallo,856219367,Botswana,Lovely Professional University,Inactive,Not Assigned,USD,1500.0,1500.0,0.0,No Payment Due,EDO9244,2026-04-28
Olumide,Tadesse,+234631359520,Nigeria,Sharda University,Enrolled,Abdul,USD,1500.0,1500.0,0.0,No Payment Due,EDO6880,2025-01-14
Kofi,Dike,819301591,Kenya,Bennett University,Deferred,Not Assigned,USD,1000.0,0.0,1000.0,Payment Due,EDO5323,2024-10-22
Hassan,Mutua,+260781799709,Zambia,Chitkara University,Active,Vivek,USD,3000.0,538.0,2462.0,Payment Due,EDO7105,2024-05-26
Abena,Toure,+260919824891,Zambia,Upes,Enrolled,Not Found,USD,3000.0,3000.0,0.0,No Payment Due,EDO6873,2024-06-13
Ibrahim,Mabaso,+27767607032,South Africa,Bennett University,Active,Mayank,USD,2500.0,2500.0,0.0,No Payment Due,EDO2238,2024-03-23
Nkechi,Njoroge,+265446926378,Malawi,Srm Chennai,In Progress,Priya,USD,1000.0,585.0,415.0,Payment Due,EDO5052,2024-05-18
